,NOM,ANNREF,FRANCE,FRDOM,REGION,DEP,N306,N306_MOD,N306_LIB,N027,N027_MOD,N027_LIB,VALEUR,QUALITE
19,SAANR_FOURRAGE_2,2005,FR,DOM,NR02,972,Cultures développées,3.12.1,Prairies non permanentes,Groupe d'indicateurs,50.07,Superficie concernée,130.0,OUI
20,SAANR_FOURRAGE_2,2005,FR,DOM,NR02,972,Cultures développées,3.12.1.11,"Prairie artificielle (luzerne, trèfle violet, ...)",Groupe d'indicateurs,50.07,Superficie concernée,0.0,OUI
21,SAANR_FOURRAGE_2,2005,FR,DOM,NR02,972,Cultures développées,3.12.1.11.2,Autres prairies artificielles,Groupe d'indicateurs,50.07,Superficie concernée,0.0,OUI
22,SAANR_FOURRAGE_2,2005,FR,DOM,NR02,972,Cultures développées,3.12.1.12,Prairies temporaires,Groupe d'indicateurs,50.07,Superficie concernée,130.0,OUI
23,SAANR_FOURRAGE_2,2005,FR,DOM,NR02,972,Cultures développées,3.12.2,Superficie toujours en herbe (STH),Groupe d'indicateurs,50.07,Superficie concernée,20256.0,OUI
24,SAANR_FOURRAGE_2,2005,FR,DOM,NR02,972,Cultures développées,3.12.2.11,Prairies naturelles ou semées depuis plus de 6 ans,Groupe d'indicateurs,50.07,Superficie concernée,16535.0,OUI
25,SAANR_FOURRAGE_2,2005,FR,DOM,NR02,972,Cultures développées,3.12.2.12,STH (Superficies toujours en herbe) peu productives (pâturages pauvres),Groupe d'indicateurs,50.07,Superficie concernée,3721.0,OUI
26,SAANR_FOURRAGE_2,2005,FR,DOM,NR03,973,Cultures développées,3,"Fourrages annuels, prairies non permanentes et STH",Groupe d'indicateurs,50.07,Superficie concernée,24.0,OUI
27,SAANR_FOURRAGE_2,2005,FR,DOM,NR03,973,Cultures développées,3.11,Fourrages annuels,Groupe d'indicateurs,50.07,Superficie concernée,24.0,OUI
28,SAANR_FOURRAGE_2,2005,FR,DOM,NR03,973,Cultures développées,3.11.1,Maïs fourrage et ensilage (plante entière),Groupe d'indicateurs,50.07,Superficie concernée,4.0,OUI
29,SAANR_FOURRAGE_2,2005,FR,DOM,NR03,973,Cultures développées,3.11.1.12,Maïs fourrage et ensilage (plante entière) non irrigué,Groupe d'indicateurs,50.07,Superficie concernée,4.0,OUI
30,SAANR_FOURRAGE_2,2005,FR,DOM,NR03,973,Cultures développées,3.11.9,"Autres fourrages annuels, n.c.a.",Groupe d'indicateurs,50.07,Superficie concernée,20.0,OUI
31,SAANR_FOURRAGE_2,2005,FR,DOM,NR04,974,Cultures développées,3,"Fourrages annuels, prairies non permanentes et STH",Groupe d'indicateurs,50.07,Superficie concernée,11169.0,OUI
32,SAANR_FOURRAGE_2,2005,FR,DOM,NR04,974,Cultures développées,3.11,Fourrages annuels,Groupe d'indicateurs,50.07,Superficie concernée,268.0,OUI
33,SAANR_FOURRAGE_2,2005,FR,DOM,NR04,974,Cultures développées,3.11.1,Maïs fourrage et ensilage (plante entière),Groupe d'indicateurs,50.07,Superficie concernée,268.0,OUI
34,SAANR_FOURRAGE_2,2005,FR,DOM,NR04,974,Cultures développées,3.11.1.12,Maïs fourrage et ensilage (plante entière) non irrigué,Groupe d'indicateurs,50.07,Superficie concernée,268.0,OUI
35,SAANR_FOURRAGE_2,2005,FR,DOM,NR04,974,Cultures développées,3.11.9,"Autres fourrages annuels, n.c.a.",Groupe d'indicateurs,50.07,Superficie concernée,0.0,OUI
36,SAANR_FOURRAGE_2,2005,FR,DOM,NR04,974,Cultures développées,3.12,Prairies non permanentes et STH,Groupe d'indicateurs,50.07,Superficie concernée,10901.0,OUI
37,SAANR_FOURRAGE_2,2005,FR,DOM,NR04,974,Cultures développées,3.12.1,Prairies non permanentes,Groupe d'indicateurs,50.07,Superficie concernée,1189.0,OUI
38,SAANR_FOURRAGE_2,2005,FR,DOM,NR04,974,Cultures développées,3.12.1.11,"Prairie artificielle (luzerne, trèfle violet, ...)",Groupe d'indicateurs,50.07,Superficie concernée,0.0,OUI
39,SAANR_FOURRAGE_2,2005,FR,DOM,NR04,974,Cultures développées,3.12.1.11.2,Autres prairies artificielles,Groupe d'indicateurs,50.07,Superficie concernée,0.0,OUI
40,SAANR_FOURRAGE_2,2005,FR,DOM,NR04,974,Cultures développées,3.12.1.12,Prairies temporaires,Groupe d'indicateurs,50.07,Superficie concernée,1189.0,OUI
41,SAANR_FOURRAGE_2,2005,FR,DOM,NR04,974,Cultures développées,3.12.2,Superficie toujours en herbe (STH),Groupe d'indicateurs,50.07,Superficie concernée,9712.0,OUI
42,SAANR_FOURRAGE_2,2005,FR,DOM,NR04,974,Cultures développées,3.12.2.11,Prairies naturelles ou semées depuis plus de 6 ans,Groupe d'indicateurs,50.07,Superficie concernée,7757.0,OUI
43,SAANR_FOURRAGE_2,2005,FR,DOM,NR04,974,Cultures développées,3.12.2.12,STH (Superficies toujours en herbe) peu productives (pâturages pauvres),Groupe d'indicateurs,50.07,Superficie concernée,1955.0,OUI
44,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,77,Cultures développées,3,"Fourrages annuels, prairies non permanentes et STH",Groupe d'indicateurs,20.08,Production séche (volume),1566361.0,OUI
45,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,78,Cultures développées,3,"Fourrages annuels, prairies non permanentes et STH",Groupe d'indicateurs,20.08,Production séche (volume),735262.0,OUI
46,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,91,Cultures développées,3,"Fourrages annuels, prairies non permanentes et STH",Groupe d'indicateurs,20.08,Production séche (volume),161610.0,OUI
47,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,92,Cultures développées,3,"Fourrages annuels, prairies non permanentes et STH",Groupe d'indicateurs,20.08,Production séche (volume),20.0,OUI
48,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,93,Cultures développées,3,"Fourrages annuels, prairies non permanentes et STH",Groupe d'indicateurs,20.08,Production séche (volume),1690.0,OUI
49,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,94,Cultures développées,3,"Fourrages annuels, prairies non permanentes et STH",Groupe d'indicateurs,20.08,Production séche (volume),0.0,OUI
50,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,95,Cultures développées,3,"Fourrages annuels, prairies non permanentes et STH",Groupe d'indicateurs,20.08,Production séche (volume),316780.0,OUI
51,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,77,Cultures développées,3,"Fourrages annuels, prairies non permanentes et STH",Groupe d'indicateurs,50.07,Superficie concernée,23174.0,OUI
52,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,78,Cultures développées,3,"Fourrages annuels, prairies non permanentes et STH",Groupe d'indicateurs,50.07,Superficie concernée,13035.0,OUI
53,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,91,Cultures développées,3,"Fourrages annuels, prairies non permanentes et STH",Groupe d'indicateurs,50.07,Superficie concernée,2785.0,OUI
54,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,92,Cultures développées,3,"Fourrages annuels, prairies non permanentes et STH",Groupe d'indicateurs,50.07,Superficie concernée,6.0,OUI
55,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,93,Cultures développées,3,"Fourrages annuels, prairies non permanentes et STH",Groupe d'indicateurs,50.07,Superficie concernée,45.0,OUI
56,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,94,Cultures développées,3,"Fourrages annuels, prairies non permanentes et STH",Groupe d'indicateurs,50.07,Superficie concernée,32.0,OUI
57,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,95,Cultures développées,3,"Fourrages annuels, prairies non permanentes et STH",Groupe d'indicateurs,50.07,Superficie concernée,4466.0,OUI
58,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,77,Cultures développées,3,"Fourrages annuels, prairies non permanentes et STH",Groupe d'indicateurs,70.02,Rendement matière sèche,67.59130922585656,OUI
59,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,78,Cultures développées,3,"Fourrages annuels, prairies non permanentes et STH",Groupe d'indicateurs,70.02,Rendement matière sèche,56.40675105485232,OUI
60,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,91,Cultures développées,3,"Fourrages annuels, prairies non permanentes et STH",Groupe d'indicateurs,70.02,Rendement matière sèche,58.02872531418313,OUI
61,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,92,Cultures développées,3,"Fourrages annuels, prairies non permanentes et STH",Groupe d'indicateurs,70.02,Rendement matière sèche,3.3333333333333335,OUI
62,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,93,Cultures développées,3,"Fourrages annuels, prairies non permanentes et STH",Groupe d'indicateurs,70.02,Rendement matière sèche,37.55555555555556,OUI
64,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,95,Cultures développées,3,"Fourrages annuels, prairies non permanentes et STH",Groupe d'indicateurs,70.02,Rendement matière sèche,70.93148231079266,OUI
65,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,77,Cultures développées,3.11,Fourrages annuels,Groupe d'indicateurs,20.08,Production séche (volume),117950.0,OUI
66,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,78,Cultures développées,3.11,Fourrages annuels,Groupe d'indicateurs,20.08,Production séche (volume),43125.0,OUI
67,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,91,Cultures développées,3.11,Fourrages annuels,Groupe d'indicateurs,20.08,Production séche (volume),13860.0,OUI
68,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,92,Cultures développées,3.11,Fourrages annuels,Groupe d'indicateurs,20.08,Production séche (volume),0.0,OUI
69,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,93,Cultures développées,3.11,Fourrages annuels,Groupe d'indicateurs,20.08,Production séche (volume),1690.0,OUI
70,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,94,Cultures développées,3.11,Fourrages annuels,Groupe d'indicateurs,20.08,Production séche (volume),0.0,OUI
71,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,95,Cultures développées,3.11,Fourrages annuels,Groupe d'indicateurs,20.08,Production séche (volume),17000.0,OUI
72,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,77,Cultures développées,3.11,Fourrages annuels,Groupe d'indicateurs,50.07,Superficie concernée,743.0,OUI
73,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,78,Cultures développées,3.11,Fourrages annuels,Groupe d'indicateurs,50.07,Superficie concernée,345.0,OUI
74,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,91,Cultures développées,3.11,Fourrages annuels,Groupe d'indicateurs,50.07,Superficie concernée,110.0,OUI
75,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,92,Cultures développées,3.11,Fourrages annuels,Groupe d'indicateurs,50.07,Superficie concernée,0.0,OUI
76,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,93,Cultures développées,3.11,Fourrages annuels,Groupe d'indicateurs,50.07,Superficie concernée,13.0,OUI
77,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,94,Cultures développées,3.11,Fourrages annuels,Groupe d'indicateurs,50.07,Superficie concernée,0.0,OUI
78,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,95,Cultures développées,3.11,Fourrages annuels,Groupe d'indicateurs,50.07,Superficie concernée,170.0,OUI
79,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,77,Cultures développées,3.11,Fourrages annuels,Groupe d'indicateurs,70.02,Rendement matière sèche,158.74831763122475,OUI
80,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,78,Cultures développées,3.11,Fourrages annuels,Groupe d'indicateurs,70.02,Rendement matière sèche,125.0,OUI
81,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,91,Cultures développées,3.11,Fourrages annuels,Groupe d'indicateurs,70.02,Rendement matière sèche,126.0,OUI
82,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,93,Cultures développées,3.11,Fourrages annuels,Groupe d'indicateurs,70.02,Rendement matière sèche,130.0,OUI
83,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,95,Cultures développées,3.11,Fourrages annuels,Groupe d'indicateurs,70.02,Rendement matière sèche,100.0,OUI
84,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,77,Cultures développées,3.11.1,Maïs fourrage et ensilage (plante entière),Groupe d'indicateurs,20.08,Production séche (volume),101700.0,OUI
85,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,78,Cultures développées,3.11.1,Maïs fourrage et ensilage (plante entière),Groupe d'indicateurs,20.08,Production séche (volume),43125.0,OUI
86,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,91,Cultures développées,3.11.1,Maïs fourrage et ensilage (plante entière),Groupe d'indicateurs,20.08,Production séche (volume),11480.0,OUI
87,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,92,Cultures développées,3.11.1,Maïs fourrage et ensilage (plante entière),Groupe d'indicateurs,20.08,Production séche (volume),0.0,OUI
88,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,93,Cultures développées,3.11.1,Maïs fourrage et ensilage (plante entière),Groupe d'indicateurs,20.08,Production séche (volume),1690.0,OUI
89,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,94,Cultures développées,3.11.1,Maïs fourrage et ensilage (plante entière),Groupe d'indicateurs,20.08,Production séche (volume),0.0,OUI
90,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,95,Cultures développées,3.11.1,Maïs fourrage et ensilage (plante entière),Groupe d'indicateurs,20.08,Production séche (volume),17000.0,OUI
91,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,77,Cultures développées,3.11.1,Maïs fourrage et ensilage (plante entière),Groupe d'indicateurs,50.07,Superficie concernée,678.0,OUI
92,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,78,Cultures développées,3.11.1,Maïs fourrage et ensilage (plante entière),Groupe d'indicateurs,50.07,Superficie concernée,345.0,OUI
93,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,91,Cultures développées,3.11.1,Maïs fourrage et ensilage (plante entière),Groupe d'indicateurs,50.07,Superficie concernée,82.0,OUI
94,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,92,Cultures développées,3.11.1,Maïs fourrage et ensilage (plante entière),Groupe d'indicateurs,50.07,Superficie concernée,0.0,OUI
95,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,93,Cultures développées,3.11.1,Maïs fourrage et ensilage (plante entière),Groupe d'indicateurs,50.07,Superficie concernée,13.0,OUI
96,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,94,Cultures développées,3.11.1,Maïs fourrage et ensilage (plante entière),Groupe d'indicateurs,50.07,Superficie concernée,0.0,OUI
97,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,95,Cultures développées,3.11.1,Maïs fourrage et ensilage (plante entière),Groupe d'indicateurs,50.07,Superficie concernée,170.0,OUI
98,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,77,Cultures développées,3.11.1,Maïs fourrage et ensilage (plante entière),Groupe d'indicateurs,70.02,Rendement matière sèche,150.0,OUI
99,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,78,Cultures développées,3.11.1,Maïs fourrage et ensilage (plante entière),Groupe d'indicateurs,70.02,Rendement matière sèche,125.0,OUI
100,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,91,Cultures développées,3.11.1,Maïs fourrage et ensilage (plante entière),Groupe d'indicateurs,70.02,Rendement matière sèche,140.0,OUI
101,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,93,Cultures développées,3.11.1,Maïs fourrage et ensilage (plante entière),Groupe d'indicateurs,70.02,Rendement matière sèche,130.0,OUI
102,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,95,Cultures développées,3.11.1,Maïs fourrage et ensilage (plante entière),Groupe d'indicateurs,70.02,Rendement matière sèche,100.0,OUI
103,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,77,Cultures développées,3.11.1.12,Maïs fourrage et ensilage (plante entière) non irrigué,Groupe d'indicateurs,20.08,Production séche (volume),101700.0,OUI
104,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,78,Cultures développées,3.11.1.12,Maïs fourrage et ensilage (plante entière) non irrigué,Groupe d'indicateurs,20.08,Production séche (volume),43125.0,OUI
105,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,91,Cultures développées,3.11.1.12,Maïs fourrage et ensilage (plante entière) non irrigué,Groupe d'indicateurs,20.08,Production séche (volume),11480.0,OUI
106,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,92,Cultures développées,3.11.1.12,Maïs fourrage et ensilage (plante entière) non irrigué,Groupe d'indicateurs,20.08,Production séche (volume),0.0,OUI
107,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,93,Cultures développées,3.11.1.12,Maïs fourrage et ensilage (plante entière) non irrigué,Groupe d'indicateurs,20.08,Production séche (volume),1690.0,OUI
108,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,94,Cultures développées,3.11.1.12,Maïs fourrage et ensilage (plante entière) non irrigué,Groupe d'indicateurs,20.08,Production séche (volume),0.0,OUI
109,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,95,Cultures développées,3.11.1.12,Maïs fourrage et ensilage (plante entière) non irrigué,Groupe d'indicateurs,20.08,Production séche (volume),17000.0,OUI
110,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,77,Cultures développées,3.11.1.12,Maïs fourrage et ensilage (plante entière) non irrigué,Groupe d'indicateurs,50.07,Superficie concernée,678.0,OUI
111,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,78,Cultures développées,3.11.1.12,Maïs fourrage et ensilage (plante entière) non irrigué,Groupe d'indicateurs,50.07,Superficie concernée,345.0,OUI
112,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,91,Cultures développées,3.11.1.12,Maïs fourrage et ensilage (plante entière) non irrigué,Groupe d'indicateurs,50.07,Superficie concernée,82.0,OUI
113,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,92,Cultures développées,3.11.1.12,Maïs fourrage et ensilage (plante entière) non irrigué,Groupe d'indicateurs,50.07,Superficie concernée,0.0,OUI
114,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,93,Cultures développées,3.11.1.12,Maïs fourrage et ensilage (plante entière) non irrigué,Groupe d'indicateurs,50.07,Superficie concernée,13.0,OUI
115,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,94,Cultures développées,3.11.1.12,Maïs fourrage et ensilage (plante entière) non irrigué,Groupe d'indicateurs,50.07,Superficie concernée,0.0,OUI
116,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,95,Cultures développées,3.11.1.12,Maïs fourrage et ensilage (plante entière) non irrigué,Groupe d'indicateurs,50.07,Superficie concernée,170.0,OUI
117,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,77,Cultures développées,3.11.1.12,Maïs fourrage et ensilage (plante entière) non irrigué,Groupe d'indicateurs,70.02,Rendement matière sèche,150.0,OUI
118,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,78,Cultures développées,3.11.1.12,Maïs fourrage et ensilage (plante entière) non irrigué,Groupe d'indicateurs,70.02,Rendement matière sèche,125.0,OUI
119,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,91,Cultures développées,3.11.1.12,Maïs fourrage et ensilage (plante entière) non irrigué,Groupe d'indicateurs,70.02,Rendement matière sèche,140.0,OUI
120,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,93,Cultures développées,3.11.1.12,Maïs fourrage et ensilage (plante entière) non irrigué,Groupe d'indicateurs,70.02,Rendement matière sèche,130.0,OUI
121,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,95,Cultures développées,3.11.1.12,Maïs fourrage et ensilage (plante entière) non irrigué,Groupe d'indicateurs,70.02,Rendement matière sèche,100.0,OUI
122,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,77,Cultures développées,3.11.9,"Autres fourrages annuels, n.c.a.",Groupe d'indicateurs,20.08,Production séche (volume),16250.0,OUI
123,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,78,Cultures développées,3.11.9,"Autres fourrages annuels, n.c.a.",Groupe d'indicateurs,20.08,Production séche (volume),0.0,OUI
124,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,91,Cultures développées,3.11.9,"Autres fourrages annuels, n.c.a.",Groupe d'indicateurs,20.08,Production séche (volume),2380.0,OUI
125,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,92,Cultures développées,3.11.9,"Autres fourrages annuels, n.c.a.",Groupe d'indicateurs,20.08,Production séche (volume),0.0,OUI
126,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,93,Cultures développées,3.11.9,"Autres fourrages annuels, n.c.a.",Groupe d'indicateurs,20.08,Production séche (volume),0.0,OUI
127,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,94,Cultures développées,3.11.9,"Autres fourrages annuels, n.c.a.",Groupe d'indicateurs,20.08,Production séche (volume),0.0,OUI
128,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,95,Cultures développées,3.11.9,"Autres fourrages annuels, n.c.a.",Groupe d'indicateurs,20.08,Production séche (volume),0.0,OUI
129,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,77,Cultures développées,3.11.9,"Autres fourrages annuels, n.c.a.",Groupe d'indicateurs,50.07,Superficie concernée,65.0,OUI
130,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,78,Cultures développées,3.11.9,"Autres fourrages annuels, n.c.a.",Groupe d'indicateurs,50.07,Superficie concernée,0.0,OUI
131,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,91,Cultures développées,3.11.9,"Autres fourrages annuels, n.c.a.",Groupe d'indicateurs,50.07,Superficie concernée,28.0,OUI
132,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,92,Cultures développées,3.11.9,"Autres fourrages annuels, n.c.a.",Groupe d'indicateurs,50.07,Superficie concernée,0.0,OUI
133,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,93,Cultures développées,3.11.9,"Autres fourrages annuels, n.c.a.",Groupe d'indicateurs,50.07,Superficie concernée,0.0,OUI
134,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,94,Cultures développées,3.11.9,"Autres fourrages annuels, n.c.a.",Groupe d'indicateurs,50.07,Superficie concernée,0.0,OUI
135,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,95,Cultures développées,3.11.9,"Autres fourrages annuels, n.c.a.",Groupe d'indicateurs,50.07,Superficie concernée,0.0,OUI
136,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,77,Cultures développées,3.12,Prairies non permanentes et STH,Groupe d'indicateurs,20.08,Production séche (volume),1448411.0,OUI
137,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,78,Cultures développées,3.12,Prairies non permanentes et STH,Groupe d'indicateurs,20.08,Production séche (volume),692137.0,OUI
138,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,91,Cultures développées,3.12,Prairies non permanentes et STH,Groupe d'indicateurs,20.08,Production séche (volume),147750.0,OUI
139,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,92,Cultures développées,3.12,Prairies non permanentes et STH,Groupe d'indicateurs,20.08,Production séche (volume),20.0,OUI
140,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,93,Cultures développées,3.12,Prairies non permanentes et STH,Groupe d'indicateurs,20.08,Production séche (volume),0.0,OUI
141,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,94,Cultures développées,3.12,Prairies non permanentes et STH,Groupe d'indicateurs,20.08,Production séche (volume),0.0,OUI
142,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,95,Cultures développées,3.12,Prairies non permanentes et STH,Groupe d'indicateurs,20.08,Production séche (volume),299780.0,OUI
143,SAANR_FOURRAGE_2,2005,FR,METRO,NR11,77,Cultures développées,3.12,Prairies non permanentes et STH,Groupe d'indicateurs,50.07,Superficie concernée,22431.0,OUI
